Epoch 1: train loss 0.0006664512911811471, accuracy 0.658
Epoch 2: train loss 0.0003022627788595855, accuracy 0.866
Epoch 3: train loss 0.0001613629428902641, accuracy 0.94
Epoch 4: train loss 0.00010967584239551798, accuracy 0.946
Epoch 5: train loss 0.00011612364323809743, accuracy 0.934
Epoch 6: train loss 0.00010216510418104008, accuracy 0.94
Epoch 7: train loss 8.16814208519645e-05, accuracy 0.954
Epoch 8: train loss 5.083726136945188e-05, accuracy 0.976
Epoch 9: train loss 3.7915488064754754e-05, accuracy 0.98
Epoch 10: train loss 1.855502341641113e-05, accuracy 1.0
Epoch 1: train loss 0.00030739803332835436, accuracy 0.862
Epoch 2: train loss 0.00016443588538095355, accuracy 0.932
Epoch 3: train loss 0.00010816447320394218, accuracy 0.936
Epoch 4: train loss 8.659099694341421e-05, accuracy 0.966
Epoch 5: train loss 4.848078970098868e-05, accuracy 0.988
Epoch 6: train loss 4.921429353998974e-05, accuracy 0.992
Epoch 7: train loss 0.00016572175081819296, accuracy 0.902
Epoch 8: train loss 8.008480654098094e-05, accuracy 0.958
Epoch 9: train loss 3.431496588746086e-05, accuracy 0.984
Epoch 10: train loss 4.3076692236354575e-05, accuracy 0.984
Epoch 1: train loss 0.00015292965690605342, accuracy 0.928
Epoch 2: train loss 0.00016468283138237894, accuracy 0.918
Epoch 3: train loss 6.857420521555468e-05, accuracy 0.982
Epoch 4: train loss 7.549927977379411e-05, accuracy 0.964
Epoch 5: train loss 0.00011489018652355298, accuracy 0.968
Epoch 6: train loss 8.667866495670751e-05, accuracy 0.972
Epoch 7: train loss 6.110883987275884e-05, accuracy 0.976
Epoch 8: train loss 5.2910625527147204e-05, accuracy 0.978
Epoch 9: train loss 6.009757998981513e-05, accuracy 0.978
Epoch 10: train loss 4.5990451326360926e-05, accuracy 0.992
Epoch 1: train loss 0.00010837149602593854, accuracy 0.95
Epoch 2: train loss 5.941039853496477e-05, accuracy 0.97
Epoch 3: train loss 8.247295045293868e-05, accuracy 0.962
Epoch 4: train loss 8.532582432962954e-05, accuracy 0.956
Epoch 5: train loss 7.872789865359664e-05, accuracy 0.964
Epoch 6: train loss 8.4236882685218e-05, accuracy 0.968
Epoch 7: train loss 0.00012409438204485923, accuracy 0.924
Epoch 8: train loss 5.065994628239423e-05, accuracy 0.984
Epoch 9: train loss 3.5056589695159346e-05, accuracy 0.99
Epoch 10: train loss 2.4346678401343524e-05, accuracy 0.994
Epoch 1: train loss 6.416541145881638e-05, accuracy 0.97
Epoch 2: train loss 3.0514738682541065e-05, accuracy 0.99
Epoch 3: train loss 2.47442330874037e-05, accuracy 0.992
Epoch 4: train loss 2.4126604330376722e-05, accuracy 0.992
Epoch 5: train loss 3.1644409318687394e-05, accuracy 0.994
Epoch 6: train loss 5.3560917876893654e-05, accuracy 0.976
Epoch 7: train loss 4.8449986934429035e-05, accuracy 0.99
Epoch 8: train loss 5.885221253265627e-05, accuracy 0.964
Epoch 9: train loss 2.65214366663713e-05, accuracy 0.992
Epoch 10: train loss 5.231276008998975e-05, accuracy 0.982
Epoch 1: train loss 3.570217086235061e-05, accuracy 0.99
Epoch 2: train loss 7.949322025524452e-05, accuracy 0.976
Epoch 3: train loss 9.26645880099386e-05, accuracy 0.948
Epoch 4: train loss 0.0001179152968688868, accuracy 0.952
Epoch 5: train loss 6.73309332341887e-05, accuracy 0.964
Epoch 6: train loss 6.138745811767876e-05, accuracy 0.976
Epoch 7: train loss 6.367163587128744e-05, accuracy 0.972
Epoch 8: train loss 4.941465158481151e-05, accuracy 0.976
Epoch 9: train loss 3.9039910916471854e-05, accuracy 0.982
Epoch 10: train loss 1.9199525922886096e-05, accuracy 0.998
Epoch 1: train loss 4.684683881350793e-05, accuracy 0.988
Epoch 2: train loss 7.510941941291094e-05, accuracy 0.962
Epoch 3: train loss 5.6637669331394136e-05, accuracy 0.972
Epoch 4: train loss 2.781261173367966e-05, accuracy 0.992
Epoch 5: train loss 4.519856520346366e-05, accuracy 0.974
Epoch 6: train loss 2.5448453015997075e-05, accuracy 0.992
Epoch 7: train loss 3.572953210095875e-05, accuracy 0.988
Epoch 8: train loss 2.3442386009264737e-05, accuracy 0.988
Epoch 9: train loss 1.0640366781444754e-05, accuracy 1.0
Epoch 10: train loss 6.394380307028769e-06, accuracy 0.998
Epoch 1: train loss 1.0742593985924032e-05, accuracy 1.0
Epoch 2: train loss 1.896450157801155e-05, accuracy 0.99
Epoch 3: train loss 2.357959601795301e-05, accuracy 0.992
Epoch 4: train loss 3.494027623673901e-05, accuracy 0.976
Epoch 5: train loss 3.9963935705600306e-05, accuracy 0.99
Epoch 6: train loss 2.5841731257969514e-05, accuracy 0.984
Epoch 7: train loss 1.5614894437021576e-05, accuracy 0.992
Epoch 8: train loss 1.5709905710536987e-05, accuracy 1.0
Epoch 9: train loss 9.915429473039694e-06, accuracy 1.0
Epoch 10: train loss 1.624917240405921e-05, accuracy 0.994
Epoch 1: train loss 3.461681990302168e-05, accuracy 0.988
Epoch 2: train loss 6.251870945561677e-05, accuracy 0.962
Epoch 3: train loss 2.7785325073637068e-05, accuracy 0.99
Epoch 4: train loss 3.42965722666122e-05, accuracy 0.986
Epoch 5: train loss 3.2642627047607675e-05, accuracy 0.984
Epoch 6: train loss 2.3927386791910976e-05, accuracy 0.992
Epoch 7: train loss 1.6020165276131593e-05, accuracy 0.998
Epoch 8: train loss 2.6626335966284387e-05, accuracy 0.994
Epoch 9: train loss 3.856555122183636e-05, accuracy 0.98
Epoch 10: train loss 2.4730255972826853e-05, accuracy 0.986
Epoch 1: train loss 5.5079333833418787e-05, accuracy 0.984
Epoch 2: train loss 2.397072057647165e-05, accuracy 0.988
Epoch 3: train loss 1.0452105016156565e-05, accuracy 0.996
Epoch 4: train loss 1.103023168980144e-05, accuracy 0.996
Epoch 5: train loss 3.0065159080550075e-05, accuracy 0.988
Epoch 6: train loss 6.707004649797454e-05, accuracy 0.966
Epoch 7: train loss 4.2311803554184735e-05, accuracy 0.978
Epoch 8: train loss 2.6169074772042222e-05, accuracy 0.982
Epoch 9: train loss 1.0027951248048339e-05, accuracy 0.998
Epoch 10: train loss 7.0537844294449314e-06, accuracy 1.0
