Epoch 1: train loss 0.012995227240025997, accuracy 0.9421885753613214
Epoch 2: train loss 0.0032902469392865896, accuracy 0.981417756366139
Epoch 3: train loss 0.00158616341650486, accuracy 0.9910529938059188
Epoch 4: train loss 0.0018593667773529887, accuracy 0.9896765313145217
Epoch 5: train loss 0.0011096838861703873, accuracy 0.993805918788713
Epoch 6: train loss 0.0010745569597929716, accuracy 0.993805918788713
Epoch 7: train loss 0.0007095536566339433, accuracy 0.9965588437715073
Epoch 8: train loss 0.0006658373749814928, accuracy 0.9944941500344116
Epoch 9: train loss 0.0006009906064718962, accuracy 0.9965588437715073
Epoch 10: train loss 0.00040429539512842894, accuracy 0.9993117687543015
Epoch 1: train loss 0.003535741474479437, accuracy 0.9841706813489333
Epoch 2: train loss 0.0019102032529190183, accuracy 0.9910529938059188
Epoch 3: train loss 0.0010898837354034185, accuracy 0.993805918788713
Epoch 4: train loss 0.0010341039160266519, accuracy 0.9944941500344116
Epoch 5: train loss 0.0008217106224037707, accuracy 0.9951823812801102
Epoch 6: train loss 0.0005245438078418374, accuracy 0.9972470750172058
Epoch 7: train loss 0.00029212291701696813, accuracy 0.9993117687543015
Epoch 8: train loss 0.0003203381202183664, accuracy 0.9986235375086029
Epoch 9: train loss 0.0003986174415331334, accuracy 0.9965588437715073
Epoch 10: train loss 0.0004748150531668216, accuracy 0.9965588437715073
Epoch 1: train loss 0.0015698831994086504, accuracy 0.9931176875430144
Epoch 2: train loss 0.001707092160359025, accuracy 0.9896765313145217
Epoch 3: train loss 0.0009615751914680004, accuracy 0.993805918788713
Epoch 4: train loss 0.0013385927304625511, accuracy 0.9910529938059188
Epoch 5: train loss 0.0005320399068295956, accuracy 0.9965588437715073
Epoch 6: train loss 0.0003514699637889862, accuracy 0.9986235375086029
Epoch 7: train loss 0.000269500509602949, accuracy 0.9993117687543015
Epoch 8: train loss 0.00037616840563714504, accuracy 0.9979353062629044
Epoch 9: train loss 8.998822886496782e-05, accuracy 1.0
Epoch 10: train loss 7.401748734991997e-05, accuracy 1.0
Epoch 1: train loss 0.0012493630638346076, accuracy 0.9910529938059188
Epoch 2: train loss 0.0007742304005660117, accuracy 0.9951823812801102
Epoch 3: train loss 0.0008504156139679253, accuracy 0.9958706125258087
Epoch 4: train loss 0.0007999858353286982, accuracy 0.9944941500344116
Epoch 5: train loss 0.00029077267390675843, accuracy 0.9993117687543015
Epoch 6: train loss 0.0005762569489888847, accuracy 0.9979353062629044
Epoch 7: train loss 0.00016216155199799687, accuracy 1.0
Epoch 8: train loss 0.00011747419193852693, accuracy 1.0
Epoch 9: train loss 9.305047569796443e-05, accuracy 1.0
Epoch 10: train loss 7.022136560408399e-05, accuracy 1.0
Epoch 1: train loss 0.0014576382236555219, accuracy 0.9944941500344116
Epoch 2: train loss 0.000745633034966886, accuracy 0.9958706125258087
Epoch 3: train loss 0.0005135979154147208, accuracy 0.9965588437715073
