Epoch 1: train loss 1.705161690711975, accuracy 0.643701399688958
Epoch 2: train loss 1.7325059175491333, accuracy 0.6850699844479005
Epoch 3: train loss 1.71392023563385, accuracy 0.7003110419906687
Epoch 4: train loss 1.7107692956924438, accuracy 0.7180404354587869
Epoch 5: train loss 1.713168740272522, accuracy 0.7203732503888025
Epoch 6: train loss 1.695775032043457, accuracy 0.7440124416796268
Epoch 7: train loss 1.693865180015564, accuracy 0.7412130637636081
Epoch 8: train loss 1.6803351640701294, accuracy 0.7469673405909798
Epoch 9: train loss 1.6742362976074219, accuracy 0.7628304821150855
Epoch 10: train loss 1.6726133823394775, accuracy 0.7755832037325039
Epoch 11: train loss 1.6685220003128052, accuracy 0.798755832037325
Epoch 12: train loss 1.646344542503357, accuracy 0.8007776049766718
Epoch 13: train loss 1.6640852689743042, accuracy 0.795800933125972
Epoch 14: train loss 1.6566425561904907, accuracy 0.8023328149300155
Epoch 15: train loss 1.644823670387268, accuracy 0.8104199066874028
Epoch 16: train loss 1.645392894744873, accuracy 0.8192846034214619
Epoch 17: train loss 1.6342154741287231, accuracy 0.8191290824261275
Epoch 18: train loss 1.6184916496276855, accuracy 0.8348367029548989
Epoch 19: train loss 1.6190825700759888, accuracy 0.8346811819595645
Epoch 20: train loss 1.6042603254318237, accuracy 0.8423017107309487
Epoch 1: train loss 1.676300048828125, accuracy 0.6740279937791602
Epoch 2: train loss 1.7253055572509766, accuracy 0.7027993779160187
Epoch 3: train loss 1.7116971015930176, accuracy 0.7055987558320373
Epoch 4: train loss 1.7011083364486694, accuracy 0.7189735614307932
Epoch 5: train loss 1.685072898864746, accuracy 0.7253499222395023
Epoch 6: train loss 1.6769148111343384, accuracy 0.7340590979782271
Epoch 7: train loss 1.6866660118103027, accuracy 0.7451010886469673
Epoch 8: train loss 1.6607751846313477, accuracy 0.7665629860031105
Epoch 9: train loss 1.6404975652694702, accuracy 0.7701399688958009
Epoch 10: train loss 1.6510021686553955, accuracy 0.7720062208398134
Epoch 11: train loss 1.6328020095825195, accuracy 0.787402799377916
Epoch 12: train loss 1.6199861764907837, accuracy 0.8091757387247278
Epoch 13: train loss 1.6142781972885132, accuracy 0.8118195956454122
Epoch 14: train loss 1.630910038948059, accuracy 0.8164852255054432
Epoch 15: train loss 1.6199737787246704, accuracy 0.8253499222395023
Epoch 16: train loss 1.597232460975647, accuracy 0.8376360808709176
Epoch 17: train loss 1.5884391069412231, accuracy 0.8409020217729394
Epoch 18: train loss 1.5720900297164917, accuracy 0.85800933125972
Epoch 19: train loss 1.5756683349609375, accuracy 0.8617418351477449
Epoch 20: train loss 1.56626558303833, accuracy 0.8636080870917574
Epoch 1: train loss 1.5775772333145142, accuracy 0.711353032659409
Epoch 2: train loss 1.6281830072402954, accuracy 0.7267496111975117
Epoch 3: train loss 1.6248029470443726, accuracy 0.7334370139968895
Epoch 4: train loss 1.616335391998291, accuracy 0.7433903576982893
Epoch 5: train loss 1.624009132385254, accuracy 0.7489891135303266
Epoch 6: train loss 1.603214144706726, accuracy 0.75800933125972
Epoch 7: train loss 1.6074426174163818, accuracy 0.7743390357698289
Epoch 8: train loss 1.5998317003250122, accuracy 0.7799377916018663
Epoch 9: train loss 1.5794165134429932, accuracy 0.7930015552099533
Epoch 10: train loss 1.5692397356033325, accuracy 0.8158631415241058
Epoch 11: train loss 1.5590637922286987, accuracy 0.8166407465007776
Epoch 12: train loss 1.5407953262329102, accuracy 0.8228615863141524
Epoch 13: train loss 1.5458132028579712, accuracy 0.8435458786936236
Epoch 14: train loss 1.5342984199523926, accuracy 0.8488335925349922
Epoch 15: train loss 1.5259933471679688, accuracy 0.8553654743390358
Epoch 16: train loss 1.525038480758667, accuracy 0.8559875583203732
Epoch 17: train loss 1.501212239265442, accuracy 0.8614307931570762
Epoch 18: train loss 1.4884222745895386, accuracy 0.868895800933126
Epoch 19: train loss 1.4882845878601074, accuracy 0.867651632970451
Epoch 20: train loss 1.4903266429901123, accuracy 0.8779160186625194
Epoch 1: train loss 1.4142783880233765, accuracy 0.7038880248833592
Epoch 2: train loss 1.48141610622406, accuracy 0.7270606531881804
Epoch 3: train loss 1.4658727645874023, accuracy 0.730637636080871
Epoch 4: train loss 1.4603843688964844, accuracy 0.7524105754276827
Epoch 5: train loss 1.4608832597732544, accuracy 0.7452566096423017
Epoch 6: train loss 1.4517693519592285, accuracy 0.7724727838258165
Epoch 7: train loss 1.4513965845108032, accuracy 0.7720062208398134
Epoch 8: train loss 1.444274663925171, accuracy 0.7716951788491446
Epoch 9: train loss 1.4593305587768555, accuracy 0.7606531881804044
Epoch 10: train loss 1.4423414468765259, accuracy 0.792846034214619
Epoch 11: train loss 1.4454090595245361, accuracy 0.8113530326594091
Epoch 12: train loss 1.4390932321548462, accuracy 0.7953343701399689
Epoch 13: train loss 1.4279263019561768, accuracy 0.8068429237947123
Epoch 14: train loss 1.4188828468322754, accuracy 0.8150855365474339
Epoch 15: train loss 1.4174906015396118, accuracy 0.8359253499222395
Epoch 16: train loss 1.4197988510131836, accuracy 0.8284603421461897
Epoch 17: train loss 1.4252793788909912, accuracy 0.8415241057542768
Epoch 18: train loss 1.4214003086090088, accuracy 0.8368584758942457
Epoch 19: train loss 1.4191937446594238, accuracy 0.8534992223950233
Epoch 20: train loss 1.4102518558502197, accuracy 0.850855365474339
Epoch 1: train loss 1.3293157815933228, accuracy 0.5716951788491447
Epoch 2: train loss 1.3722991943359375, accuracy 0.6066874027993779
Epoch 3: train loss 1.3708479404449463, accuracy 0.6192846034214619
Epoch 4: train loss 1.3713650703430176, accuracy 0.6314152410575428
Epoch 5: train loss 1.3694241046905518, accuracy 0.6468118195956454
Epoch 6: train loss 1.3607314825057983, accuracy 0.6603421461897356
Epoch 7: train loss 1.3697234392166138, accuracy 0.6556765163297045
Epoch 8: train loss 1.3628249168395996, accuracy 0.6824261275272162
Epoch 9: train loss 1.3661483526229858, accuracy 0.6959564541213064
Epoch 10: train loss 1.3595227003097534, accuracy 0.6996889580093313
Epoch 11: train loss 1.3538845777511597, accuracy 0.7158631415241058
Epoch 12: train loss 1.3558801412582397, accuracy 0.7309486780715396
Epoch 13: train loss 1.3485101461410522, accuracy 0.7451010886469673
Epoch 14: train loss 1.346824049949646, accuracy 0.7667185069984448
Epoch 15: train loss 1.3529200553894043, accuracy 0.7765163297045101
Epoch 16: train loss 1.3504048585891724, accuracy 0.777760497667185
Epoch 17: train loss 1.354015827178955, accuracy 0.7766718506998445
Epoch 18: train loss 1.3457106351852417, accuracy 0.8003110419906687
Epoch 19: train loss 1.340041995048523, accuracy 0.80248833592535
Epoch 20: train loss 1.3387161493301392, accuracy 0.8143079315707621
Epoch 1: train loss 1.31204092502594, accuracy 0.2359253499222395
Epoch 2: train loss 1.348405122756958, accuracy 0.25489891135303266
Epoch 3: train loss 1.3409045934677124, accuracy 0.25972006220839816
Epoch 4: train loss 1.3428988456726074, accuracy 0.2870917573872473
Epoch 5: train loss 1.336672067642212, accuracy 0.29564541213063766
Epoch 6: train loss 1.337401270866394, accuracy 0.31259720062208396
Epoch 7: train loss 1.318811297416687, accuracy 0.3328149300155521
Epoch 8: train loss 1.3324626684188843, accuracy 0.34183514774494556
Epoch 9: train loss 1.3348548412322998, accuracy 0.3542768273716952
Epoch 10: train loss 1.3248401880264282, accuracy 0.36889580093312596
Epoch 11: train loss 1.3302652835845947, accuracy 0.38662519440124415
Epoch 12: train loss 1.326011300086975, accuracy 0.39035769828926903
Epoch 13: train loss 1.3133341073989868, accuracy 0.41539657853810263
Epoch 14: train loss 1.3141313791275024, accuracy 0.44758942457231726
Epoch 15: train loss 1.3260563611984253, accuracy 0.466407465007776
Epoch 16: train loss 1.3164371252059937, accuracy 0.47667185069984447
Epoch 17: train loss 1.3178786039352417, accuracy 0.4905132192846034
Epoch 18: train loss 1.3199583292007446, accuracy 0.5004665629860031
Epoch 19: train loss 1.315109133720398, accuracy 0.5261275272161742
Epoch 20: train loss 1.322706937789917, accuracy 0.5391912908242613
Epoch 1: train loss 1.3337416648864746, accuracy 0.03561430793157076
Epoch 2: train loss 1.3709310293197632, accuracy 0.039502332814930013
Epoch 3: train loss 1.364539384841919, accuracy 0.04152410575427683
Epoch 4: train loss 1.368792176246643, accuracy 0.042612752721617415
Epoch 5: train loss 1.3585309982299805, accuracy 0.04696734059097978
Epoch 6: train loss 1.3583327531814575, accuracy 0.04105754276827372
Epoch 7: train loss 1.3677046298980713, accuracy 0.04541213063763608
Epoch 8: train loss 1.3651798963546753, accuracy 0.049922239502332814
Epoch 9: train loss 1.3573745489120483, accuracy 0.05054432348367029
Epoch 10: train loss 1.3524563312530518, accuracy 0.05427682737169518
Epoch 11: train loss 1.3554878234863281, accuracy 0.053499222395023326
Epoch 12: train loss 1.3474085330963135, accuracy 0.05085536547433903
Epoch 13: train loss 1.3561551570892334, accuracy 0.060653188180404355
Epoch 14: train loss 1.3407961130142212, accuracy 0.061430793157076204
Epoch 15: train loss 1.355623722076416, accuracy 0.06967340590979783
Epoch 16: train loss 1.3410587310791016, accuracy 0.07325038880248834
Epoch 17: train loss 1.345866322517395, accuracy 0.06936236391912909
Epoch 18: train loss 1.3447413444519043, accuracy 0.07247278382581648
Epoch 19: train loss 1.3480288982391357, accuracy 0.07309486780715396
Epoch 20: train loss 1.340664267539978, accuracy 0.08351477449455677
Epoch 1: train loss 1.4647244215011597, accuracy 0.00933125972006221
Epoch 2: train loss 1.5012853145599365, accuracy 0.009020217729393468
Epoch 3: train loss 1.4975311756134033, accuracy 0.006220839813374806
Epoch 4: train loss 1.493499517440796, accuracy 0.007776049766718507
Epoch 5: train loss 1.496085524559021, accuracy 0.007620528771384137
Epoch 6: train loss 1.4950952529907227, accuracy 0.008087091757387248
Epoch 7: train loss 1.496825933456421, accuracy 0.01104199066874028
Epoch 8: train loss 1.4824060201644897, accuracy 0.008864696734059098
Epoch 9: train loss 1.4863786697387695, accuracy 0.01104199066874028
Epoch 10: train loss 1.4791254997253418, accuracy 0.009020217729393468
Epoch 11: train loss 1.4718722105026245, accuracy 0.008398133748055987
Epoch 12: train loss 1.4769108295440674, accuracy 0.007931570762052876
Epoch 13: train loss 1.4769909381866455, accuracy 0.007776049766718507
Epoch 14: train loss 1.4760328531265259, accuracy 0.009797822706065318
Epoch 15: train loss 1.472045660018921, accuracy 0.009020217729393468
Epoch 16: train loss 1.4676614999771118, accuracy 0.008864696734059098
Epoch 17: train loss 1.4676892757415771, accuracy 0.009020217729393468
Epoch 18: train loss 1.471366047859192, accuracy 0.007620528771384137
Epoch 19: train loss 1.4638246297836304, accuracy 0.008553654743390357
Epoch 20: train loss 1.4573383331298828, accuracy 0.0104199066874028
Epoch 1: train loss 1.7785634994506836, accuracy 0.004043545878693624
Epoch 2: train loss 1.833690881729126, accuracy 0.0017107309486780716
Epoch 3: train loss 1.8267836570739746, accuracy 0.0018662519440124418
Epoch 4: train loss 1.8236907720565796, accuracy 0.002177293934681182
Epoch 5: train loss 1.8196104764938354, accuracy 0.002021772939346812
Epoch 6: train loss 1.8152776956558228, accuracy 0.0029548989113530326
Epoch 7: train loss 1.8127267360687256, accuracy 0.003421461897356143
Epoch 8: train loss 1.8134279251098633, accuracy 0.003110419906687403
Epoch 9: train loss 1.8156689405441284, accuracy 0.0018662519440124418
Epoch 10: train loss 1.81197190284729, accuracy 0.0029548989113530326
Epoch 11: train loss 1.7929905652999878, accuracy 0.002021772939346812
Epoch 12: train loss 1.8024916648864746, accuracy 0.003110419906687403
Epoch 13: train loss 1.8017690181732178, accuracy 0.002021772939346812
Epoch 14: train loss 1.7939389944076538, accuracy 0.0029548989113530326
Epoch 15: train loss 1.801493763923645, accuracy 0.0027993779160186624
Epoch 16: train loss 1.789392113685608, accuracy 0.0027993779160186624
Epoch 17: train loss 1.7840790748596191, accuracy 0.0037325038880248835
Epoch 18: train loss 1.7870842218399048, accuracy 0.0027993779160186624
Epoch 19: train loss 1.7868883609771729, accuracy 0.003110419906687403
Epoch 20: train loss 1.7876620292663574, accuracy 0.003421461897356143
Epoch 1: train loss 2.5829129219055176, accuracy 0.001088646967340591
Epoch 2: train loss 2.6097984313964844, accuracy 0.001088646967340591
Epoch 3: train loss 2.6179556846618652, accuracy 0.001244167962674961
Epoch 4: train loss 2.6052029132843018, accuracy 0.0007776049766718507
Epoch 5: train loss 2.5954031944274902, accuracy 0.0013996889580093312
Epoch 6: train loss 2.5884766578674316, accuracy 0.0013996889580093312
Epoch 7: train loss 2.589324951171875, accuracy 0.0018662519440124418
Epoch 8: train loss 2.5843825340270996, accuracy 0.001244167962674961
Epoch 9: train loss 2.5765914916992188, accuracy 0.001244167962674961
Epoch 10: train loss 2.570831298828125, accuracy 0.0013996889580093312
Epoch 11: train loss 2.5710065364837646, accuracy 0.0013996889580093312
Epoch 12: train loss 2.5679399967193604, accuracy 0.001244167962674961
Epoch 13: train loss 2.561063051223755, accuracy 0.0018662519440124418
