Epoch 1: train loss 0.0030612023547291756, accuracy 0.9902268760907504
Epoch 2: train loss 0.0002714657748583704, accuracy 0.9991273996509599
Epoch 3: train loss 0.0002259537432109937, accuracy 0.999650959860384
Epoch 4: train loss 0.0011905452702194452, accuracy 0.9993019197207679
Epoch 5: train loss 0.00018256035400554538, accuracy 0.999650959860384
Epoch 6: train loss 0.0004075017641298473, accuracy 0.999650959860384
Epoch 7: train loss 0.0003891307860612869, accuracy 0.9987783595113437
Epoch 8: train loss 0.0030979851726442575, accuracy 0.987783595113438
Epoch 9: train loss 0.0007983456016518176, accuracy 0.9956369982547993
Epoch 10: train loss 0.00034852942917495966, accuracy 0.9989528795811519
Epoch 1: train loss 0.001863693818449974, accuracy 0.9947643979057592
Epoch 2: train loss 0.001093632192350924, accuracy 0.9980802792321117
Epoch 3: train loss 0.0007510033901780844, accuracy 0.9984293193717277
Epoch 4: train loss 0.00028563779778778553, accuracy 0.9986038394415357
Epoch 5: train loss 0.0008978212717920542, accuracy 0.9993019197207679
Epoch 6: train loss 0.0008702706545591354, accuracy 0.9989528795811519
Epoch 7: train loss 0.0005175657570362091, accuracy 0.9982547993019197
Epoch 8: train loss 0.00010454663424752653, accuracy 0.999650959860384
Epoch 9: train loss 8.670803072163835e-05, accuracy 0.999650959860384
Epoch 10: train loss 8.042832632781938e-05, accuracy 0.9994764397905759
Epoch 1: train loss 0.0017444380791857839, accuracy 0.9956369982547993
Epoch 2: train loss 0.0014417599886655807, accuracy 0.9942408376963351
Epoch 3: train loss 0.0003766871232073754, accuracy 0.9986038394415357
Epoch 4: train loss 0.00036760076181963086, accuracy 0.9984293193717277
Epoch 5: train loss 0.0008955983794294298, accuracy 0.9994764397905759
Epoch 6: train loss 0.0005930419429205358, accuracy 0.9993019197207679
Epoch 7: train loss 0.000843892281409353, accuracy 0.9986038394415357
Epoch 8: train loss 0.0002718281466513872, accuracy 0.999825479930192
Epoch 9: train loss 0.00022975097817834467, accuracy 0.9993019197207679
Epoch 10: train loss 0.0010343679459765553, accuracy 0.9993019197207679
Epoch 1: train loss 0.0010899918852373958, accuracy 0.9973821989528796
Epoch 2: train loss 0.000535316183231771, accuracy 0.9979057591623036
Epoch 3: train loss 0.0007294045644812286, accuracy 0.999650959860384
Epoch 4: train loss 0.006141349207609892, accuracy 0.9685863874345549
Epoch 5: train loss 0.0021274618338793516, accuracy 0.9890052356020942
Epoch 6: train loss 0.001547968597151339, accuracy 0.9923211169284468
Epoch 7: train loss 0.0006962147308513522, accuracy 0.9972076788830716
Epoch 8: train loss 0.001399119501002133, accuracy 0.9961605584642234
Epoch 9: train loss 0.0011864103144034743, accuracy 0.9965095986038395
Epoch 10: train loss 0.0007005311199463904, accuracy 0.9972076788830716
Epoch 1: train loss 0.0020538547541946173, accuracy 0.9951134380453752
Epoch 2: train loss 0.0008319957996718585, accuracy 0.9989528795811519
Epoch 3: train loss 0.0005743916262872517, accuracy 0.9979057591623036
Epoch 4: train loss 0.00012111510295653716, accuracy 0.999650959860384
Epoch 5: train loss 0.0007319683209061623, accuracy 0.9993019197207679
Epoch 6: train loss 0.00034889733069576323, accuracy 0.9986038394415357
Epoch 7: train loss 0.00011859021469717845, accuracy 0.9991273996509599
Epoch 8: train loss 3.908468352165073e-05, accuracy 1.0
Epoch 9: train loss 0.00018748924776446074, accuracy 0.9993019197207679
Epoch 10: train loss 0.0006172090652398765, accuracy 0.999650959860384
Epoch 1: train loss 0.0017547301249578595, accuracy 0.9968586387434555
Epoch 2: train loss 0.0005801498191431165, accuracy 0.9991273996509599
Epoch 3: train loss 0.0012267265701666474, accuracy 0.9972076788830716
Epoch 4: train loss 0.001398163614794612, accuracy 0.993717277486911
Epoch 5: train loss 0.0011548891197890043, accuracy 0.9982547993019197
Epoch 6: train loss 0.0005119614070281386, accuracy 0.9972076788830716
Epoch 7: train loss 0.0006542095798067749, accuracy 0.9986038394415357
Epoch 8: train loss 0.0002809226862154901, accuracy 0.9989528795811519
Epoch 9: train loss 0.0006136404117569327, accuracy 0.9986038394415357
Epoch 10: train loss 0.001202588900923729, accuracy 0.9942408376963351
Epoch 1: train loss 0.0012396702077239752, accuracy 0.9965095986038395
Epoch 2: train loss 0.00018172163981944323, accuracy 0.9994764397905759
Epoch 3: train loss 0.00017378955089952797, accuracy 0.9991273996509599
Epoch 4: train loss 0.00023513674386776984, accuracy 0.9989528795811519
Epoch 5: train loss 0.00028965534875169396, accuracy 0.999650959860384
Epoch 6: train loss 0.00021268824639264494, accuracy 0.9993019197207679
Epoch 7: train loss 9.680941730039194e-05, accuracy 0.999650959860384
Epoch 8: train loss 0.0003684809198603034, accuracy 0.999825479930192
Epoch 9: train loss 0.00040516979061067104, accuracy 0.9982547993019197
Epoch 10: train loss 0.0005176329286769032, accuracy 0.9984293193717277
Epoch 1: train loss 0.0010509251151233912, accuracy 0.9973821989528796
Epoch 2: train loss 0.00022441530018113554, accuracy 0.9993019197207679
Epoch 3: train loss 0.00013094917812850326, accuracy 0.9994764397905759
Epoch 4: train loss 0.0010268104961141944, accuracy 0.9993019197207679
Epoch 5: train loss 0.0012773514026775956, accuracy 0.9980802792321117
Epoch 6: train loss 0.0007857056334614754, accuracy 0.9970331588132635
Epoch 7: train loss 0.0005307688843458891, accuracy 0.999650959860384
Epoch 8: train loss 0.0006498266593553126, accuracy 0.9972076788830716
Epoch 9: train loss 0.0004409793473314494, accuracy 0.9989528795811519
Epoch 10: train loss 0.001723017543554306, accuracy 0.9944153577661431
