Epoch 1: train loss 0.004473605193197727, accuracy 0.9915159633846841
Epoch 2: train loss 0.00446338439360261, accuracy 0.9948649252065193
Epoch 3: train loss 0.005143299698829651, accuracy 0.9968743022996205
Epoch 4: train loss 0.002594653284177184, accuracy 0.9975440946639875
Epoch 5: train loss 0.002497035078704357, accuracy 0.9984371511498102
Epoch 6: train loss 0.001960929948836565, accuracy 0.9982138870283546
Epoch 7: train loss 0.002158557763323188, accuracy 0.9982138870283546
Epoch 8: train loss 0.0018322040559723973, accuracy 0.9986604152712659
Epoch 9: train loss 0.0012713694013655186, accuracy 0.9991069435141773
Epoch 10: train loss 0.005511533934623003, accuracy 0.9986604152712659
Epoch 1: train loss 0.00419603381305933, accuracy 0.9939718687206965
Epoch 2: train loss 0.003585468977689743, accuracy 0.9975440946639875
Epoch 3: train loss 0.0015254055615514517, accuracy 0.9991069435141773
Epoch 4: train loss 0.0024975996930152178, accuracy 0.9975440946639875
Epoch 5: train loss 0.002377853961661458, accuracy 0.9982138870283546
Epoch 6: train loss 0.004451448563486338, accuracy 0.9975440946639875
Epoch 7: train loss 0.0012875215616077185, accuracy 0.999330207635633
Epoch 8: train loss 0.0035264284815639257, accuracy 0.9988836793927216
Epoch 9: train loss 0.0015802084235474467, accuracy 1.0
Epoch 10: train loss 0.0013426722725853324, accuracy 0.9995534717570886
Epoch 1: train loss 0.0039414954371750355, accuracy 0.9959812458137978
Epoch 2: train loss 0.0021280415821820498, accuracy 0.9975440946639875
Epoch 3: train loss 0.0016837794100865722, accuracy 0.9988836793927216
Epoch 4: train loss 0.0010954205645248294, accuracy 0.9988836793927216
Epoch 5: train loss 0.0010789838852360845, accuracy 0.999330207635633
Epoch 6: train loss 0.0010793249821290374, accuracy 0.999330207635633
Epoch 7: train loss 0.0006009011995047331, accuracy 0.9995534717570886
Epoch 8: train loss 0.001018795184791088, accuracy 1.0
Epoch 9: train loss 0.0046139927580952644, accuracy 0.9982138870283546
Epoch 10: train loss 0.0016825729981064796, accuracy 0.9991069435141773
Epoch 1: train loss 0.0025933412835001945, accuracy 0.9964277740567091
Epoch 2: train loss 0.003641841933131218, accuracy 0.999330207635633
Epoch 3: train loss 0.0012937516439706087, accuracy 0.999330207635633
Epoch 4: train loss 0.002281609922647476, accuracy 0.9984371511498102
Epoch 5: train loss 0.003199460916221142, accuracy 0.9995534717570886
Epoch 6: train loss 0.0008284953655675054, accuracy 1.0
Epoch 7: train loss 0.0019271204946562648, accuracy 0.9982138870283546
Epoch 8: train loss 0.0016964910319074988, accuracy 0.9991069435141773
Epoch 9: train loss 0.0009294977644458413, accuracy 0.9995534717570886
Epoch 10: train loss 0.00045525372843258083, accuracy 0.9997767358785443
Epoch 1: train loss 0.001778229488991201, accuracy 0.9977673587854432
Epoch 2: train loss 0.0024070548824965954, accuracy 0.9982138870283546
Epoch 3: train loss 0.0014249589294195175, accuracy 0.9986604152712659
Epoch 4: train loss 0.0011883842526003718, accuracy 0.999330207635633
Epoch 5: train loss 0.0021300585940480232, accuracy 0.999330207635633
Epoch 6: train loss 0.0010283980518579483, accuracy 0.999330207635633
Epoch 7: train loss 0.00037169153802096844, accuracy 1.0
Epoch 8: train loss 0.0006861156434752047, accuracy 1.0
Epoch 9: train loss 0.0014739618636667728, accuracy 0.999330207635633
Epoch 10: train loss 0.0013881828635931015, accuracy 0.9991069435141773
Epoch 1: train loss 0.0021472531370818615, accuracy 0.9979906229068989
Epoch 2: train loss 0.0004999818629585207, accuracy 0.9995534717570886
Epoch 3: train loss 0.0013820863096043468, accuracy 0.9986604152712659
Epoch 4: train loss 0.0005418717628344893, accuracy 0.9997767358785443
Epoch 5: train loss 0.015891913324594498, accuracy 0.9982138870283546
Epoch 6: train loss 0.0025467455852776766, accuracy 0.999330207635633
Epoch 7: train loss 0.0009199701598845422, accuracy 0.9995534717570886
Epoch 8: train loss 3.301629112684168e-05, accuracy 1.0
Epoch 9: train loss 0.0008657886646687984, accuracy 0.9995534717570886
Epoch 10: train loss 0.0003129509277641773, accuracy 0.9997767358785443
Epoch 1: train loss 0.002610843861475587, accuracy 0.9957579816923421
Epoch 2: train loss 0.001041506533510983, accuracy 0.9995534717570886
Epoch 3: train loss 0.0008465807768516243, accuracy 0.9997767358785443
Epoch 4: train loss 0.001868651364929974, accuracy 0.9997767358785443
Epoch 5: train loss 0.0007376267458312213, accuracy 0.999330207635633
Epoch 6: train loss 0.0016297283582389355, accuracy 0.9995534717570886
Epoch 7: train loss 0.0012128461385145783, accuracy 0.9997767358785443
Epoch 8: train loss 0.0036033231299370527, accuracy 0.9995534717570886
Epoch 9: train loss 9.845160093391314e-05, accuracy 0.9997767358785443
Epoch 10: train loss 0.0020035970956087112, accuracy 0.9997767358785443
Epoch 1: train loss 0.0013883920619264245, accuracy 0.9977673587854432
Epoch 2: train loss 0.00027916624094359577, accuracy 0.9997767358785443
Epoch 3: train loss 0.0007180612883530557, accuracy 0.9997767358785443
Epoch 4: train loss 2.1978525666099813e-08, accuracy 1.0
Epoch 5: train loss 0.002445649355649948, accuracy 0.9991069435141773
Epoch 6: train loss 0.0013646591687574983, accuracy 0.999330207635633
Epoch 7: train loss 0.0028201185632497072, accuracy 0.9982138870283546
Epoch 8: train loss 0.0004914365708827972, accuracy 0.9997767358785443
Epoch 9: train loss 5.132821388542652e-05, accuracy 1.0
Epoch 10: train loss 0.0006070814561098814, accuracy 1.0
Epoch 1: train loss 0.0013946607941761613, accuracy 0.9984371511498102
Epoch 2: train loss 0.001668295357376337, accuracy 0.9984371511498102
Epoch 3: train loss 0.0012476255651563406, accuracy 0.9997767358785443
Epoch 4: train loss 0.006093304604291916, accuracy 0.9988836793927216
Epoch 5: train loss 0.0024665971286594868, accuracy 0.9991069435141773
Epoch 6: train loss 0.0008727540844120085, accuracy 0.9995534717570886
Epoch 7: train loss 0.00027214575675316155, accuracy 1.0
Epoch 8: train loss 0.0007666910532861948, accuracy 0.9995534717570886
Epoch 9: train loss 0.00017656500858720392, accuracy 1.0
Epoch 10: train loss 0.0009376920643262565, accuracy 0.9995534717570886
Epoch 1: train loss 0.002009171759709716, accuracy 0.9977673587854432
Epoch 2: train loss 0.001032642088830471, accuracy 0.9995534717570886
Epoch 3: train loss 0.0010959574719890952, accuracy 0.999330207635633
Epoch 4: train loss 0.0007284804596565664, accuracy 1.0
Epoch 5: train loss 0.0021113185212016106, accuracy 0.9997767358785443
Epoch 6: train loss 0.0011297238525003195, accuracy 0.9997767358785443
Epoch 7: train loss 0.0015051387017592788, accuracy 0.9995534717570886
Epoch 8: train loss 0.00037014519330114126, accuracy 1.0
Epoch 9: train loss 0.0016844155034050345, accuracy 0.9995534717570886
Epoch 10: train loss 0.0023691346868872643, accuracy 0.9995534717570886
Epoch 1: train loss 0.0006557450396940112, accuracy 0.999330207635633
Epoch 2: train loss 0.0028257733210921288, accuracy 0.999330207635633
Epoch 3: train loss 0.00036260433262214065, accuracy 1.0
Epoch 4: train loss 0.001228237058967352, accuracy 1.0
Epoch 5: train loss 3.825925340428249e-11, accuracy 1.0
Epoch 6: train loss 3.326894315591744e-12, accuracy 1.0
Epoch 7: train loss 0.0010070179123431444, accuracy 0.9997767358785443
Epoch 8: train loss 0.00044484474346973, accuracy 1.0
Epoch 9: train loss 2.4356559151783586e-05, accuracy 1.0
Epoch 10: train loss 0.0028490356635302305, accuracy 0.999330207635633
Epoch 1: train loss 0.003034861758351326, accuracy 0.9948649252065193
Epoch 2: train loss 0.0002469882892910391, accuracy 1.0
Epoch 3: train loss 1.447196251724847e-10, accuracy 1.0
Epoch 4: train loss 0.00018579198513180017, accuracy 1.0
Epoch 5: train loss 0.004429756198078394, accuracy 0.9986604152712659
Epoch 6: train loss 0.0008702042396180332, accuracy 0.9997767358785443
Epoch 7: train loss 0.00011865264968946576, accuracy 1.0
Epoch 8: train loss 0.0, accuracy 1.0
Epoch 9: train loss 0.0, accuracy 1.0
Epoch 10: train loss 0.0, accuracy 1.0
Epoch 1: train loss 0.005985842552036047, accuracy 0.9937486045992409
Epoch 2: train loss 6.591458804905415e-05, accuracy 1.0
