Epoch 1: train loss 0.023627977818250656, accuracy 0.8833943833943834
Epoch 2: train loss 0.0029810089617967606, accuracy 0.9841269841269841
Epoch 3: train loss 0.0019495856249704957, accuracy 0.9902319902319903
Epoch 4: train loss 0.0015697791241109371, accuracy 0.9920634920634921
Epoch 5: train loss 0.0013599339872598648, accuracy 0.9932844932844933
Epoch 6: train loss 0.0012484494363889098, accuracy 0.9938949938949939
Epoch 7: train loss 0.0007755841361358762, accuracy 0.9945054945054945
Epoch 8: train loss 0.0007175453356467187, accuracy 0.9957264957264957
Epoch 9: train loss 0.00048061355482786894, accuracy 0.9963369963369964
Epoch 10: train loss 0.0002842160756699741, accuracy 0.9987789987789988
Epoch 1: train loss 0.0031083039939403534, accuracy 0.9853479853479854
Epoch 2: train loss 0.0020114299841225147, accuracy 0.9884004884004884
Epoch 3: train loss 0.001683285110630095, accuracy 0.9914529914529915
Epoch 4: train loss 0.0014865514822304249, accuracy 0.9902319902319903
Epoch 5: train loss 0.0006124129286035895, accuracy 0.9963369963369964
Epoch 6: train loss 0.0008393382886424661, accuracy 0.9963369963369964
Epoch 7: train loss 0.00039107855991460383, accuracy 0.9987789987789988
Epoch 8: train loss 0.0005666760262101889, accuracy 0.9963369963369964
Epoch 9: train loss 0.00029710258240811527, accuracy 0.9993894993894994
Epoch 10: train loss 0.00012401171261444688, accuracy 1.0
Epoch 1: train loss 0.0017451380845159292, accuracy 0.9908424908424909
Epoch 2: train loss 0.001413255580700934, accuracy 0.9920634920634921
Epoch 3: train loss 0.0009617765317671001, accuracy 0.9945054945054945
Epoch 4: train loss 0.0006021748413331807, accuracy 0.9963369963369964
Epoch 5: train loss 0.0008599549764767289, accuracy 0.9938949938949939
Epoch 6: train loss 0.00037341908318921924, accuracy 0.9975579975579976
Epoch 7: train loss 0.00017497305816505104, accuracy 1.0
Epoch 8: train loss 0.00018668058328330517, accuracy 0.9993894993894994
Epoch 9: train loss 9.494392725173384e-05, accuracy 1.0
Epoch 10: train loss 8.32605073810555e-05, accuracy 1.0
Epoch 1: train loss 0.0014400574145838618, accuracy 0.9902319902319903
Epoch 2: train loss 0.0008662516484037042, accuracy 0.9951159951159951
Epoch 3: train loss 0.0004066092660650611, accuracy 0.9981684981684982
Epoch 4: train loss 0.0003250510198995471, accuracy 0.9987789987789988
Epoch 5: train loss 0.00029991619521752, accuracy 0.9993894993894994
