Epoch 1: train loss 0.005201100837439299, accuracy 0.987764705882353
Epoch 2: train loss 0.003464887384325266, accuracy 0.995764705882353
Epoch 3: train loss 0.0029184434097260237, accuracy 0.996
Epoch 4: train loss 0.0013739099958911538, accuracy 0.9983529411764706
Epoch 5: train loss 0.0018609255785122514, accuracy 0.9988235294117647
Epoch 6: train loss 0.006218687631189823, accuracy 0.9967058823529412
Epoch 7: train loss 0.0017970255576074123, accuracy 0.9990588235294118
Epoch 8: train loss 0.009983472526073456, accuracy 0.9967058823529412
Epoch 9: train loss 0.0017960582626983523, accuracy 0.9976470588235294
Epoch 10: train loss 0.0001625627774046734, accuracy 0.9990588235294118
Epoch 1: train loss 0.006208267994225025, accuracy 0.9861176470588235
Epoch 2: train loss 0.001932418905198574, accuracy 0.9983529411764706
Epoch 3: train loss 0.0018169034738093615, accuracy 0.9983529411764706
Epoch 4: train loss 0.006697024684399366, accuracy 0.9945882352941177
Epoch 5: train loss 0.000924602325540036, accuracy 0.9983529411764706
Epoch 6: train loss 0.0008863449329510331, accuracy 0.9988235294117647
Epoch 7: train loss 0.003184669418260455, accuracy 0.9981176470588236
Epoch 8: train loss 0.001224668463692069, accuracy 0.9992941176470588
Epoch 9: train loss 0.0009988847887143493, accuracy 0.9990588235294118
Epoch 10: train loss 0.0008315503364428878, accuracy 0.9997647058823529
Epoch 1: train loss 0.0040761255659163, accuracy 0.9934117647058823
Epoch 2: train loss 0.0017427800921723247, accuracy 0.9985882352941177
Epoch 3: train loss 0.002690371824428439, accuracy 0.9990588235294118
Epoch 4: train loss 0.0011470101308077574, accuracy 0.9990588235294118
Epoch 5: train loss 0.005125937517732382, accuracy 0.9974117647058823
Epoch 6: train loss 0.0009471247321926057, accuracy 0.9992941176470588
Epoch 7: train loss 0.004284486640244722, accuracy 0.9985882352941177
Epoch 8: train loss 0.0028812987729907036, accuracy 0.9985882352941177
Epoch 9: train loss 0.0009558465681038797, accuracy 0.9985882352941177
Epoch 10: train loss 0.00018389309116173536, accuracy 1.0
Epoch 1: train loss 0.002387497341260314, accuracy 0.9936470588235294
Epoch 2: train loss 0.001110053388401866, accuracy 0.9997647058823529
Epoch 3: train loss 0.00226556952111423, accuracy 0.9988235294117647
Epoch 4: train loss 0.0006631005089730024, accuracy 0.9995294117647059
Epoch 5: train loss 0.0034940445329993963, accuracy 0.9967058823529412
Epoch 6: train loss 0.0015497206477448344, accuracy 0.9990588235294118
Epoch 7: train loss 0.00697255739942193, accuracy 0.9955294117647059
Epoch 8: train loss 0.001711617922410369, accuracy 0.9988235294117647
Epoch 9: train loss 0.00035524347913451493, accuracy 0.9997647058823529
Epoch 10: train loss 0.0020060378592461348, accuracy 0.9995294117647059
Epoch 1: train loss 0.0004833221610169858, accuracy 0.9997647058823529
Epoch 2: train loss 0.005506535060703754, accuracy 0.9978823529411764
Epoch 3: train loss 0.0017487304285168648, accuracy 0.9992941176470588
Epoch 4: train loss 0.0013291456270962954, accuracy 0.9988235294117647
Epoch 5: train loss 0.0015334261115640402, accuracy 0.9992941176470588
Epoch 6: train loss 0.001070921658538282, accuracy 0.9992941176470588
Epoch 7: train loss 0.0013652141205966473, accuracy 0.9981176470588236
Epoch 8: train loss 0.0003046905912924558, accuracy 0.9997647058823529
Epoch 9: train loss 0.000786562217399478, accuracy 0.9995294117647059
Epoch 10: train loss 0.0019278001273050904, accuracy 0.9985882352941177
Epoch 1: train loss 0.0036387171130627394, accuracy 0.9945882352941177
Epoch 2: train loss 0.0016047091921791434, accuracy 0.9992941176470588
Epoch 3: train loss 0.0008357847109436989, accuracy 0.9995294117647059
Epoch 4: train loss 0.0, accuracy 1.0
Epoch 5: train loss 0.0014435718767344952, accuracy 0.9992941176470588
Epoch 6: train loss 0.0013375015696510673, accuracy 0.9992941176470588
Epoch 7: train loss 0.0008847671560943127, accuracy 0.9995294117647059
Epoch 8: train loss 0.0008917328086681664, accuracy 0.9990588235294118
Epoch 9: train loss 0.0002895969373639673, accuracy 1.0
Epoch 10: train loss 0.0019168297294527292, accuracy 0.9988235294117647
Epoch 1: train loss 0.003997563850134611, accuracy 0.9952941176470588
Epoch 2: train loss 0.0013970120344311, accuracy 0.9988235294117647
Epoch 3: train loss 0.002995932474732399, accuracy 0.9992941176470588
Epoch 4: train loss 0.0014278065646067262, accuracy 0.9997647058823529
Epoch 5: train loss 0.0015394684160128236, accuracy 0.9997647058823529
Epoch 6: train loss 0.0036188927479088306, accuracy 0.9990588235294118
Epoch 7: train loss 0.0014893421903252602, accuracy 0.9997647058823529
Epoch 8: train loss 0.00014675916463602334, accuracy 1.0
Epoch 9: train loss 0.028084049001336098, accuracy 0.9988235294117647
Epoch 10: train loss 0.0013500035274773836, accuracy 0.9990588235294118
Epoch 1: train loss 0.006442134268581867, accuracy 0.9931764705882353
Epoch 2: train loss 4.9986316298600286e-05, accuracy 0.9997647058823529
Epoch 3: train loss 0.016092313453555107, accuracy 0.9978823529411764
Epoch 4: train loss 0.0005714748986065388, accuracy 0.9997647058823529
Epoch 5: train loss 0.0019024043576791883, accuracy 0.9990588235294118
Epoch 6: train loss 0.0016260138945654035, accuracy 0.9992941176470588
Epoch 7: train loss 0.0006934020202606916, accuracy 0.9992941176470588
Epoch 8: train loss 9.273171741597253e-08, accuracy 1.0
Epoch 9: train loss 0.0013027744134888053, accuracy 0.9997647058823529
Epoch 10: train loss 0.001887078513391316, accuracy 0.9995294117647059
