Epoch 1: train loss 0.10151146352291107, accuracy 0.9928921568627451
Epoch 2: train loss 0.1019553393125534, accuracy 0.9936274509803922
Epoch 3: train loss 0.10173092782497406, accuracy 0.9928921568627451
Epoch 4: train loss 0.10256180167198181, accuracy 0.9931372549019608
Epoch 5: train loss 0.10154332220554352, accuracy 0.9916666666666667
Epoch 6: train loss 0.1009543240070343, accuracy 0.9931372549019608
Epoch 7: train loss 0.10268554836511612, accuracy 0.9919117647058824
Epoch 8: train loss 0.10174209624528885, accuracy 0.9933823529411765
Epoch 9: train loss 0.10259103775024414, accuracy 0.9933823529411765
Epoch 10: train loss 0.10180948674678802, accuracy 0.9926470588235294
Epoch 1: train loss 0.09767553210258484, accuracy 0.9936274509803922
Epoch 2: train loss 0.09797506034374237, accuracy 0.9928921568627451
Epoch 3: train loss 0.0986933708190918, accuracy 0.9919117647058824
Epoch 4: train loss 0.09791753441095352, accuracy 0.9933823529411765
Epoch 5: train loss 0.09647630155086517, accuracy 0.9936274509803922
Epoch 6: train loss 0.09739484637975693, accuracy 0.9928921568627451
Epoch 7: train loss 0.09843814373016357, accuracy 0.9941176470588236
Epoch 8: train loss 0.09674140065908432, accuracy 0.9948529411764706
Epoch 9: train loss 0.09803444147109985, accuracy 0.9926470588235294
Epoch 10: train loss 0.09742152690887451, accuracy 0.995343137254902
Epoch 1: train loss 0.0945020541548729, accuracy 0.9924019607843138
Epoch 2: train loss 0.09499546885490417, accuracy 0.9924019607843138
Epoch 3: train loss 0.09382122755050659, accuracy 0.9928921568627451
Epoch 4: train loss 0.09467925131320953, accuracy 0.9926470588235294
Epoch 5: train loss 0.0962868258357048, accuracy 0.9938725490196079
Epoch 6: train loss 0.09386279433965683, accuracy 0.9948529411764706
Epoch 7: train loss 0.09375392645597458, accuracy 0.9938725490196079
Epoch 8: train loss 0.09291951358318329, accuracy 0.9941176470588236
Epoch 9: train loss 0.09643368422985077, accuracy 0.9936274509803922
Epoch 10: train loss 0.09403365105390549, accuracy 0.9928921568627451
Epoch 1: train loss 0.09273972362279892, accuracy 0.9948529411764706
Epoch 2: train loss 0.09305782616138458, accuracy 0.9919117647058824
Epoch 3: train loss 0.09304184466600418, accuracy 0.9926470588235294
Epoch 4: train loss 0.09310921281576157, accuracy 0.9933823529411765
Epoch 5: train loss 0.09215942025184631, accuracy 0.9931372549019608
Epoch 6: train loss 0.09338179975748062, accuracy 0.9926470588235294
Epoch 7: train loss 0.09322582930326462, accuracy 0.9916666666666667
Epoch 8: train loss 0.09397072345018387, accuracy 0.9933823529411765
Epoch 9: train loss 0.09443790465593338, accuracy 0.9916666666666667
Epoch 10: train loss 0.09264962375164032, accuracy 0.9943627450980392
Epoch 1: train loss 0.10152748972177505, accuracy 0.9642156862745098
Epoch 2: train loss 0.10301147401332855, accuracy 0.9607843137254902
Epoch 3: train loss 0.10078800469636917, accuracy 0.961764705882353
Epoch 4: train loss 0.09954706579446793, accuracy 0.9615196078431373
Epoch 5: train loss 0.10137414187192917, accuracy 0.957843137254902
Epoch 6: train loss 0.10107070952653885, accuracy 0.9568627450980393
Epoch 7: train loss 0.10091568529605865, accuracy 0.9651960784313726
Epoch 8: train loss 0.10194064676761627, accuracy 0.9632352941176471
Epoch 9: train loss 0.09887058287858963, accuracy 0.9651960784313726
Epoch 10: train loss 0.10165814310312271, accuracy 0.9666666666666667
Epoch 1: train loss 0.09866505116224289, accuracy 0.9629901960784314
Epoch 2: train loss 0.10023431479930878, accuracy 0.9625
Epoch 3: train loss 0.10011617839336395, accuracy 0.9676470588235294
Epoch 4: train loss 0.09870695322751999, accuracy 0.9632352941176471
Epoch 5: train loss 0.1006762832403183, accuracy 0.9644607843137255
Epoch 6: train loss 0.10051225870847702, accuracy 0.9629901960784314
Epoch 7: train loss 0.1005561500787735, accuracy 0.967156862745098
Epoch 8: train loss 0.10015268623828888, accuracy 0.9681372549019608
Epoch 9: train loss 0.10085342824459076, accuracy 0.9666666666666667
Epoch 10: train loss 0.09936058521270752, accuracy 0.9620098039215687
Epoch 1: train loss 0.09835018217563629, accuracy 0.9625
Epoch 2: train loss 0.0963977724313736, accuracy 0.9644607843137255
Epoch 3: train loss 0.09532453864812851, accuracy 0.966421568627451
Epoch 4: train loss 0.09575813263654709, accuracy 0.9676470588235294
Epoch 5: train loss 0.09518371522426605, accuracy 0.9681372549019608
Epoch 6: train loss 0.09662710875272751, accuracy 0.9683823529411765
Epoch 7: train loss 0.09708678722381592, accuracy 0.9669117647058824
Epoch 8: train loss 0.09636162221431732, accuracy 0.9637254901960784
Epoch 9: train loss 0.09523896127939224, accuracy 0.9659313725490196
Epoch 10: train loss 0.09791398048400879, accuracy 0.9651960784313726
Epoch 1: train loss 0.09436004608869553, accuracy 0.9661764705882353
Epoch 2: train loss 0.09641063213348389, accuracy 0.9705882352941176
Epoch 3: train loss 0.09432172775268555, accuracy 0.9674019607843137
Epoch 4: train loss 0.09643810987472534, accuracy 0.9661764705882353
Epoch 5: train loss 0.09500375390052795, accuracy 0.9678921568627451
Epoch 6: train loss 0.09508612751960754, accuracy 0.966421568627451
Epoch 7: train loss 0.09452641010284424, accuracy 0.967156862745098
Epoch 8: train loss 0.09693138301372528, accuracy 0.9669117647058824
Epoch 9: train loss 0.0972008928656578, accuracy 0.9698529411764706
Epoch 10: train loss 0.09479152411222458, accuracy 0.9661764705882353
