Epoch 1: train loss 0.04530136287212372, accuracy 0.514
Epoch 2: train loss 0.05032183602452278, accuracy 0.592
Epoch 3: train loss 0.05044348165392876, accuracy 0.504
Epoch 4: train loss 0.05055886134505272, accuracy 0.608
Epoch 5: train loss 0.05012867972254753, accuracy 0.558
Epoch 6: train loss 0.05057653412222862, accuracy 0.598
Epoch 7: train loss 0.05041853338479996, accuracy 0.556
Epoch 8: train loss 0.04979255422949791, accuracy 0.552
Epoch 9: train loss 0.05032234638929367, accuracy 0.58
Epoch 10: train loss 0.05051703378558159, accuracy 0.552
Epoch 11: train loss 0.050929099321365356, accuracy 0.566
Epoch 12: train loss 0.0501980185508728, accuracy 0.592
Epoch 13: train loss 0.05052665248513222, accuracy 0.616
Epoch 14: train loss 0.050401344895362854, accuracy 0.57
Epoch 15: train loss 0.04988442733883858, accuracy 0.548
Epoch 16: train loss 0.05028514936566353, accuracy 0.584
Epoch 17: train loss 0.05038867145776749, accuracy 0.572
Epoch 18: train loss 0.050038717687129974, accuracy 0.552
Epoch 19: train loss 0.04953328147530556, accuracy 0.614
Epoch 20: train loss 0.05044591426849365, accuracy 0.56
Epoch 1: train loss 0.04426809772849083, accuracy 0.53
Epoch 2: train loss 0.04964900761842728, accuracy 0.58
Epoch 3: train loss 0.04969277232885361, accuracy 0.584
Epoch 4: train loss 0.050099927932024, accuracy 0.618
Epoch 5: train loss 0.05007677525281906, accuracy 0.612
Epoch 6: train loss 0.05015071853995323, accuracy 0.606
Epoch 7: train loss 0.049538932740688324, accuracy 0.658
Epoch 8: train loss 0.04971523955464363, accuracy 0.586
Epoch 9: train loss 0.050134334713220596, accuracy 0.63
Epoch 10: train loss 0.04982395097613335, accuracy 0.674
Epoch 11: train loss 0.04983964562416077, accuracy 0.63
Epoch 12: train loss 0.04982059821486473, accuracy 0.65
Epoch 13: train loss 0.04926840960979462, accuracy 0.642
Epoch 14: train loss 0.05011536180973053, accuracy 0.64
Epoch 15: train loss 0.04996538534760475, accuracy 0.63
Epoch 16: train loss 0.049604129046201706, accuracy 0.674
Epoch 17: train loss 0.04972907900810242, accuracy 0.68
Epoch 18: train loss 0.04955606162548065, accuracy 0.662
Epoch 19: train loss 0.04944884404540062, accuracy 0.642
Epoch 20: train loss 0.049943000078201294, accuracy 0.632
Epoch 1: train loss 0.04437705874443054, accuracy 0.556
Epoch 2: train loss 0.04991065710783005, accuracy 0.626
Epoch 3: train loss 0.04960896447300911, accuracy 0.614
Epoch 4: train loss 0.050568703562021255, accuracy 0.656
Epoch 5: train loss 0.05009611323475838, accuracy 0.66
Epoch 6: train loss 0.04980766773223877, accuracy 0.658
Epoch 7: train loss 0.050210706889629364, accuracy 0.602
Epoch 8: train loss 0.04939354583621025, accuracy 0.674
Epoch 9: train loss 0.04965747892856598, accuracy 0.636
Epoch 10: train loss 0.04940072074532509, accuracy 0.644
Epoch 11: train loss 0.049516353756189346, accuracy 0.68
Epoch 12: train loss 0.049675460904836655, accuracy 0.684
Epoch 13: train loss 0.04922432079911232, accuracy 0.682
Epoch 14: train loss 0.05033838003873825, accuracy 0.624
Epoch 15: train loss 0.04938819631934166, accuracy 0.61
Epoch 16: train loss 0.04907367378473282, accuracy 0.65
Epoch 17: train loss 0.04902764409780502, accuracy 0.668
Epoch 18: train loss 0.049944669008255005, accuracy 0.616
Epoch 19: train loss 0.04985315352678299, accuracy 0.622
Epoch 20: train loss 0.0489615797996521, accuracy 0.666
Epoch 1: train loss 0.046616051346063614, accuracy 0.532
Epoch 2: train loss 0.04992640018463135, accuracy 0.656
Epoch 3: train loss 0.04942561313509941, accuracy 0.714
Epoch 4: train loss 0.04952450096607208, accuracy 0.682
Epoch 5: train loss 0.04967302829027176, accuracy 0.672
Epoch 6: train loss 0.04954520985484123, accuracy 0.702
Epoch 7: train loss 0.050118587911129, accuracy 0.672
Epoch 8: train loss 0.049568336457014084, accuracy 0.684
Epoch 9: train loss 0.04930608719587326, accuracy 0.626
Epoch 10: train loss 0.04968802630901337, accuracy 0.682
Epoch 11: train loss 0.049443263560533524, accuracy 0.678
Epoch 12: train loss 0.04983565956354141, accuracy 0.656
Epoch 13: train loss 0.049212995916604996, accuracy 0.706
Epoch 14: train loss 0.04940463975071907, accuracy 0.686
Epoch 15: train loss 0.048984259366989136, accuracy 0.688
Epoch 16: train loss 0.049903154373168945, accuracy 0.686
Epoch 17: train loss 0.049406930804252625, accuracy 0.706
Epoch 18: train loss 0.04906921461224556, accuracy 0.69
Epoch 19: train loss 0.04938459396362305, accuracy 0.65
Epoch 20: train loss 0.0494183748960495, accuracy 0.682
Epoch 1: train loss 0.04459379240870476, accuracy 0.608
Epoch 2: train loss 0.04930920526385307, accuracy 0.67
Epoch 3: train loss 0.049087632447481155, accuracy 0.668
Epoch 4: train loss 0.049720846116542816, accuracy 0.664
