Epoch 1: train loss 0.04569347947835922, accuracy 0.54
Epoch 2: train loss 0.050148747861385345, accuracy 0.56
Epoch 1: train loss 0.04596400260925293, accuracy 0.534
Epoch 2: train loss 0.050016313791275024, accuracy 0.626
Epoch 1: train loss 0.045405663549900055, accuracy 0.532
Epoch 2: train loss 0.05043470859527588, accuracy 0.584
Epoch 1: train loss 0.045555178076028824, accuracy 0.584
Epoch 2: train loss 0.04999842867255211, accuracy 0.636
Epoch 1: train loss 0.045653656125068665, accuracy 0.524
Epoch 2: train loss 0.05065304413437843, accuracy 0.588
Epoch 1: train loss 0.04589470103383064, accuracy 0.532
Epoch 2: train loss 0.050575125962495804, accuracy 0.612
Epoch 1: train loss 0.04531049728393555, accuracy 0.54
Epoch 2: train loss 0.050102729350328445, accuracy 0.608
Epoch 1: train loss 0.04606235772371292, accuracy 0.556
Epoch 2: train loss 0.04981280490756035, accuracy 0.62
Epoch 1: train loss 0.046312637627124786, accuracy 0.516
Epoch 2: train loss 0.05014822632074356, accuracy 0.65
Epoch 1: train loss 0.045579198747873306, accuracy 0.508
Epoch 2: train loss 0.05048613250255585, accuracy 0.644
Epoch 1: train loss 0.04673350229859352, accuracy 0.544
Epoch 2: train loss 0.05059153214097023, accuracy 0.652
Epoch 1: train loss 0.0448017343878746, accuracy 0.564
Epoch 2: train loss 0.05043448880314827, accuracy 0.618
Epoch 1: train loss 0.045862771570682526, accuracy 0.57
Epoch 2: train loss 0.050235453993082047, accuracy 0.658
Epoch 1: train loss 0.045250505208969116, accuracy 0.584
Epoch 2: train loss 0.04960630461573601, accuracy 0.682
Epoch 1: train loss 0.0448160246014595, accuracy 0.584
Epoch 2: train loss 0.04973772540688515, accuracy 0.668
Epoch 1: train loss 0.04507589712738991, accuracy 0.544
Epoch 2: train loss 0.05101189389824867, accuracy 0.618
Epoch 1: train loss 0.04489738866686821, accuracy 0.584
Epoch 2: train loss 0.05004364624619484, accuracy 0.636
Epoch 1: train loss 0.04484492540359497, accuracy 0.572
Epoch 2: train loss 0.04975051432847977, accuracy 0.692
Epoch 1: train loss 0.0454227514564991, accuracy 0.578
Epoch 2: train loss 0.05002155154943466, accuracy 0.644
Epoch 1: train loss 0.04450704902410507, accuracy 0.55
Epoch 2: train loss 0.04992230236530304, accuracy 0.634
Epoch 1: train loss 0.044678300619125366, accuracy 0.562
Epoch 2: train loss 0.04944754019379616, accuracy 0.698
Epoch 1: train loss 0.04412015527486801, accuracy 0.566
Epoch 2: train loss 0.049408212304115295, accuracy 0.644
Epoch 1: train loss 0.044550493359565735, accuracy 0.592
Epoch 2: train loss 0.04949638247489929, accuracy 0.644
Epoch 1: train loss 0.04524337872862816, accuracy 0.572
Epoch 2: train loss 0.049526065587997437, accuracy 0.672
Epoch 1: train loss 0.04482049122452736, accuracy 0.59
Epoch 2: train loss 0.0494493693113327, accuracy 0.696
Epoch 1: train loss 0.04452797770500183, accuracy 0.566
Epoch 2: train loss 0.04961562529206276, accuracy 0.666
Epoch 1: train loss 0.044757820665836334, accuracy 0.524
Epoch 2: train loss 0.04963776469230652, accuracy 0.664
Epoch 1: train loss 0.043941251933574677, accuracy 0.586
Epoch 2: train loss 0.04924388602375984, accuracy 0.652
Epoch 1: train loss 0.044588908553123474, accuracy 0.546
Epoch 2: train loss 0.049845702946186066, accuracy 0.652
Epoch 1: train loss 0.04503313824534416, accuracy 0.576
Epoch 2: train loss 0.049530476331710815, accuracy 0.682
Epoch 1: train loss 0.04456708952784538, accuracy 0.56
Epoch 2: train loss 0.04917234927415848, accuracy 0.7
Epoch 1: train loss 0.04412444680929184, accuracy 0.542
Epoch 2: train loss 0.0493629090487957, accuracy 0.702
Epoch 1: train loss 0.045540355145931244, accuracy 0.57
Epoch 2: train loss 0.04968828335404396, accuracy 0.696
Epoch 1: train loss 0.0440947450697422, accuracy 0.554
Epoch 2: train loss 0.04929260537028313, accuracy 0.712
Epoch 1: train loss 0.0463406965136528, accuracy 0.59
Epoch 2: train loss 0.04893805831670761, accuracy 0.656
Epoch 1: train loss 0.04420152306556702, accuracy 0.586
Epoch 2: train loss 0.049135733395814896, accuracy 0.696
Epoch 1: train loss 0.0462019182741642, accuracy 0.618
Epoch 2: train loss 0.0497836135327816, accuracy 0.682
Epoch 1: train loss 0.04472730681300163, accuracy 0.582
Epoch 2: train loss 0.04892963916063309, accuracy 0.7
Epoch 1: train loss 0.04482612758874893, accuracy 0.576
Epoch 2: train loss 0.049758631736040115, accuracy 0.688
Epoch 1: train loss 0.043915700167417526, accuracy 0.606
Epoch 2: train loss 0.04973794147372246, accuracy 0.684
Epoch 1: train loss 0.04448419809341431, accuracy 0.6
Epoch 2: train loss 0.04987168684601784, accuracy 0.702
Epoch 1: train loss 0.04497194290161133, accuracy 0.586
Epoch 2: train loss 0.04951976239681244, accuracy 0.692
Epoch 1: train loss 0.04480829834938049, accuracy 0.648
Epoch 2: train loss 0.04881805181503296, accuracy 0.688
Epoch 1: train loss 0.044350843876600266, accuracy 0.586
Epoch 2: train loss 0.048647478222846985, accuracy 0.698
Epoch 1: train loss 0.04416720196604729, accuracy 0.648
Epoch 2: train loss 0.049232788383960724, accuracy 0.714
Epoch 1: train loss 0.04401859641075134, accuracy 0.61
Epoch 2: train loss 0.049260906875133514, accuracy 0.698
Epoch 1: train loss 0.04364389553666115, accuracy 0.61
Epoch 2: train loss 0.04932257905602455, accuracy 0.686
Epoch 1: train loss 0.04699277877807617, accuracy 0.572
Epoch 2: train loss 0.0490569993853569, accuracy 0.696
Epoch 1: train loss 0.04459257051348686, accuracy 0.596
Epoch 2: train loss 0.049177661538124084, accuracy 0.692
Epoch 1: train loss 0.04485591500997543, accuracy 0.628
Epoch 2: train loss 0.04950869455933571, accuracy 0.682
Epoch 1: train loss 0.043930210173130035, accuracy 0.58
Epoch 2: train loss 0.04997486248612404, accuracy 0.706
Epoch 1: train loss 0.04422356188297272, accuracy 0.618
Epoch 2: train loss 0.049196165055036545, accuracy 0.766
Epoch 1: train loss 0.04360327124595642, accuracy 0.592
Epoch 2: train loss 0.04821134731173515, accuracy 0.708
Epoch 1: train loss 0.04417033866047859, accuracy 0.584
Epoch 2: train loss 0.04805850610136986, accuracy 0.684
Epoch 1: train loss 0.04413137584924698, accuracy 0.596
Epoch 2: train loss 0.04864264279603958, accuracy 0.726
Epoch 1: train loss 0.04436734691262245, accuracy 0.564
Epoch 2: train loss 0.04870025813579559, accuracy 0.716
Epoch 1: train loss 0.04391509294509888, accuracy 0.558
Epoch 2: train loss 0.04881743714213371, accuracy 0.644
Epoch 1: train loss 0.044465571641922, accuracy 0.59
Epoch 2: train loss 0.048997219651937485, accuracy 0.732
Epoch 1: train loss 0.04430336877703667, accuracy 0.65
Epoch 2: train loss 0.0498344786465168, accuracy 0.734
Epoch 1: train loss 0.043757256120443344, accuracy 0.59
Epoch 2: train loss 0.049498796463012695, accuracy 0.688
Epoch 1: train loss 0.04345022886991501, accuracy 0.58
Epoch 2: train loss 0.04859832301735878, accuracy 0.708
Epoch 1: train loss 0.044415682554244995, accuracy 0.58
Epoch 2: train loss 0.049574412405490875, accuracy 0.73
Epoch 1: train loss 0.043911729007959366, accuracy 0.58
Epoch 2: train loss 0.0487198643386364, accuracy 0.724
Epoch 1: train loss 0.04434656351804733, accuracy 0.606
Epoch 2: train loss 0.04954615980386734, accuracy 0.71
Epoch 1: train loss 0.044852446764707565, accuracy 0.594
Epoch 2: train loss 0.04884212836623192, accuracy 0.724
Epoch 1: train loss 0.04368315637111664, accuracy 0.63
Epoch 2: train loss 0.04905104637145996, accuracy 0.7
Epoch 1: train loss 0.04463306441903114, accuracy 0.566
Epoch 2: train loss 0.049301356077194214, accuracy 0.728
Epoch 1: train loss 0.04397573694586754, accuracy 0.626
Epoch 2: train loss 0.04949275404214859, accuracy 0.688
Epoch 1: train loss 0.04419395327568054, accuracy 0.578
Epoch 2: train loss 0.048436280339956284, accuracy 0.744
Epoch 1: train loss 0.044528014957904816, accuracy 0.586
Epoch 2: train loss 0.048566609621047974, accuracy 0.72
Epoch 1: train loss 0.04380218684673309, accuracy 0.624
Epoch 2: train loss 0.049035582691431046, accuracy 0.714
Epoch 1: train loss 0.0447700135409832, accuracy 0.6
Epoch 2: train loss 0.0489640049636364, accuracy 0.716
Epoch 1: train loss 0.04430721327662468, accuracy 0.568
Epoch 2: train loss 0.04918723553419113, accuracy 0.716
Epoch 1: train loss 0.04397405683994293, accuracy 0.622
Epoch 2: train loss 0.04933976009488106, accuracy 0.712
Epoch 1: train loss 0.04374545440077782, accuracy 0.604
Epoch 2: train loss 0.048949234187603, accuracy 0.734
Epoch 1: train loss 0.04458841308951378, accuracy 0.608
Epoch 2: train loss 0.04930818825960159, accuracy 0.72
Epoch 1: train loss 0.04508053511381149, accuracy 0.614
Epoch 2: train loss 0.04924679547548294, accuracy 0.674
Epoch 1: train loss 0.043679460883140564, accuracy 0.588
Epoch 2: train loss 0.04876701533794403, accuracy 0.71
Epoch 1: train loss 0.044378869235515594, accuracy 0.582
Epoch 2: train loss 0.04889987036585808, accuracy 0.736
Epoch 1: train loss 0.0441758930683136, accuracy 0.594
Epoch 2: train loss 0.048841800540685654, accuracy 0.736
Epoch 1: train loss 0.043623585253953934, accuracy 0.572
Epoch 2: train loss 0.04904928803443909, accuracy 0.704
Epoch 1: train loss 0.043937962502241135, accuracy 0.628
Epoch 2: train loss 0.04908587038516998, accuracy 0.706
Epoch 1: train loss 0.04335608705878258, accuracy 0.616
Epoch 2: train loss 0.04943503066897392, accuracy 0.694
Epoch 1: train loss 0.045139655470848083, accuracy 0.596
Epoch 2: train loss 0.04928377643227577, accuracy 0.74
Epoch 1: train loss 0.044939689338207245, accuracy 0.556
Epoch 2: train loss 0.048943892121315, accuracy 0.728
Epoch 1: train loss 0.04330981522798538, accuracy 0.628
Epoch 2: train loss 0.048518095165491104, accuracy 0.728
Epoch 1: train loss 0.04379143938422203, accuracy 0.602
Epoch 2: train loss 0.048987794667482376, accuracy 0.716
Epoch 1: train loss 0.04542846232652664, accuracy 0.566
Epoch 2: train loss 0.04895639419555664, accuracy 0.706
Epoch 1: train loss 0.04439782351255417, accuracy 0.622
